DOMESTIC MONTHLY REPORT INDUSTRY TOTALS (see definitions),,,,,,,,,,,,,,,,,,,,,
CITY PAIR STATISTICS :  TRAFFIC ON BOARD BY STAGES,,,,,,,,,,,,,,,,,,,,,
REPORT PERIOD FROM 1 JULY 1994 TO JUNE 2004,,,,,,,,,,,,,,,,,,,,,
Traffic covers both directions of each city pair.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Monthly totals,,,,,,,,,,,,Moving annual totals,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City Pair Route,,Year,Month,Revenue,Aircraft,Rev Pax,Distance,RPKs,ASKs,Seats,,Revenue,Aircraft,Rev Pax,,RPKs,ASKs,Seats,,,
Industry Domestic/Regional,,,,Passengers,Trips,LF %,GC (klm),,,,,Passengers,Trips,LF %,,,,,,,
CFS,SYD,1998,6,"12,764",396,70.8,443,"5,654,452","7,984,189","18,023",,"621,295","8,083",73.0,,"516,320,491","707,595,674","878,486",,Coffs Harbour - Sydney,
CFS,SYD,1998,7,"13,014",408,70.5,443,"5,765,202","8,179,995","18,465",,"646,479","8,611",70.6,,"539,050,732","763,123,865","938,189",,Coffs Harbour - Sydney,
CFS,SYD,1998,8,"13,279",405,71.9,443,"5,882,597","8,180,438","18,466",,"641,270","8,428",71.8,,"532,893,543","742,224,955","911,296",,Coffs Harbour - Sydney,
CFS,SYD,1998,9,"13,008",394,73.0,443,"5,762,544","7,896,475","17,825",,"655,420","8,336",74.3,,"552,847,519","744,059,028","911,385",,Coffs Harbour - Sydney,
CFS,SYD,1998,10,"15,380",422,80.6,443,"6,813,340","8,449,782","19,074",,"686,327","8,617",75.6,,"579,071,571","765,949,970","934,547",,Coffs Harbour - Sydney,
CFS,SYD,1998,11,"13,678",431,70.6,443,"6,059,354","8,585,783","19,381",,"614,124","8,219",70.5,,"509,110,879","721,728,266","885,878",,Coffs Harbour - Sydney,
CFS,SYD,1998,12,"13,972",419,73.6,443,"6,189,596","8,413,899","18,993",,"623,320","8,076",72.7,,"524,445,836","721,272,592","873,673",,Coffs Harbour - Sydney,
CFS,SYD,1999,1,"13,729",436,71.1,443,"6,081,947","8,549,900","19,300",,"590,333","7,567",74.5,,"518,871,187","696,882,051","821,405",,Coffs Harbour - Sydney,
CFS,SYD,1999,2,"12,139",370,72.3,443,"5,377,577","7,435,312","16,784",,"549,540","7,451",70.3,,"448,497,168","638,182,887","793,437",,Coffs Harbour - Sydney,
CFS,SYD,1999,3,"13,290",403,72.5,443,"5,887,470","8,118,418","18,326",,"630,641","8,342",72.1,,"517,261,340","717,885,899","890,911",,Coffs Harbour - Sydney,
CFS,SYD,1999,4,"13,689",402,76.4,443,"6,064,227","7,938,117","17,919",,"627,915","8,131",73.6,,"524,646,951","712,686,327","873,117",,Coffs Harbour - Sydney,
CFS,SYD,1999,5,"13,373",411,71.1,443,"5,924,239","8,336,817","18,819",,"622,359","8,313",71.1,,"511,713,892","719,612,456","888,159",,Coffs Harbour - Sydney,
CFS,SYD,1999,6,"11,928",418,63.8,443,"5,284,104","8,285,872","18,704",,"651,188","8,236",75.9,,"541,836,224","713,463,748","880,400",,Coffs Harbour - Sydney,
CFS,SYD,1999,7,"12,600",549,53.6,443,"5,581,800","10,422,018","23,526",,"680,073","8,819",76.3,,"568,960,362","746,059,205","916,117",,Coffs Harbour - Sydney,
CFS,SYD,1999,8,"12,784",567,51.9,443,"5,663,312","10,912,419","24,633",,"680,582","8,846",74.7,,"563,962,900","754,816,318","929,533",,Coffs Harbour - Sydney,
CFS,SYD,1999,9,"13,820",558,56.8,443,"6,122,260","10,774,646","24,322",,"716,201","8,706",80.3,,"600,761,635","748,440,431","917,957",,Coffs Harbour - Sydney,
CFS,SYD,1999,10,"14,957",620,61.8,443,"6,625,951","10,725,916","24,212",,"728,888","8,968",79.1,,"615,050,539","777,446,833","945,220",,Coffs Harbour - Sydney,
CFS,SYD,1999,11,"13,279",632,57.3,443,"5,882,597","10,269,183","23,181",,"653,412","8,538",74.7,,"542,146,784","726,047,678","886,191",,Coffs Harbour - Sydney,
CFS,SYD,1999,12,"13,779",658,57.1,443,"6,104,097","10,686,932","24,124",,"645,054","8,593",74.2,,"549,784,874","741,050,568","893,485",,Coffs Harbour - Sydney,
CFS,SYD,2000,1,"14,141",648,59.5,443,"6,264,463","10,534,983","23,781",,"617,386","8,146",74.8,,"544,046,117","727,259,830","853,964",,Coffs Harbour - Sydney,
CFS,SYD,2000,2,"12,691",567,60.7,443,"5,622,113","9,257,814","20,898",,"604,802","8,057",72.6,,"496,273,743","683,183,332","841,668",,Coffs Harbour - Sydney,
CFS,SYD,2000,3,"14,963",635,64.0,443,"6,628,609","10,363,542","23,394",,"671,181","8,857",74.3,,"555,019,054","746,916,073","914,886",,Coffs Harbour - Sydney,
CFS,SYD,2000,4,"14,177",605,66.2,443,"6,280,411","9,489,503","21,421",,"670,698","8,458",78.1,,"567,779,351","727,238,053","880,565",,Coffs Harbour - Sydney,
CFS,SYD,2000,5,"13,468",637,59.7,443,"5,966,324","9,991,865","22,555",,"661,768","9,027",71.6,,"546,270,185","763,292,616","930,574",,Coffs Harbour - Sydney,
CFS,SYD,2000,6,"13,053",614,60.0,443,"5,782,479","9,631,263","21,741",,"692,877","9,434",75.9,,"580,200,786","764,117,691","932,317",,Coffs Harbour - Sydney,
CFS,SYD,2000,7,"13,578",596,63.9,443,"6,015,054","9,410,206","21,242",,"711,919","9,732",75.8,,"597,700,205","788,484,616","961,943",,Coffs Harbour - Sydney,
CFS,SYD,2000,8,"13,632",614,62.1,443,"6,038,976","9,719,863","21,941",,"750,759","9,833",77.4,,"622,661,723","804,456,803","985,843",,Coffs Harbour - Sydney,
CFS,SYD,2000,9,"12,670",580,60.8,443,"5,612,810","9,229,462","20,834",,"846,481","10,180",83.0,,"723,532,109","871,412,567","1,054,937",,Coffs Harbour - Sydney,
CFS,SYD,2000,10,"13,901",611,63.3,443,"6,158,143","9,723,407","21,949",,"860,695","10,895",78.0,,"738,899,939","947,055,058","1,137,027",,Coffs Harbour - Sydney,
CFS,SYD,2000,11,"14,331",567,70.8,443,"6,348,633","8,972,522","20,254",,"805,848","10,549",74.9,,"678,389,053","906,147,901","1,088,865",,Coffs Harbour - Sydney,
CFS,SYD,2000,12,"14,437",569,70.0,443,"6,395,591","9,133,774","20,618",,"832,774","10,591",75.7,,"719,029,042","949,699,432","1,119,832",,Coffs Harbour - Sydney,
CFS,SYD,2001,1,"14,354",584,66.9,443,"6,358,822","9,500,135","21,445",,"869,449","10,595",79.3,,"770,308,960","970,778,045","1,129,628",,Coffs Harbour - Sydney,
CFS,SYD,2001,2,"12,460",532,65.2,443,"5,519,780","8,465,287","19,109",,"686,419","10,401",65.2,,"575,402,056","883,102,852","1,054,677",,Coffs Harbour - Sydney,
CFS,SYD,2001,3,"14,363",585,68.6,443,"6,362,809","9,271,104","20,928",,"819,627","11,805",70.3,,"689,711,492","981,731,594","1,171,000",,Coffs Harbour - Sydney,
CFS,SYD,2001,4,"13,478",578,64.7,443,"5,970,754","9,228,576","20,832",,"889,877","11,701",78.4,,"773,956,539","987,142,556","1,159,796",,Coffs Harbour - Sydney,
CFS,SYD,2001,5,"12,233",591,57.8,443,"5,419,219","9,370,779","21,153",,"815,519","11,804",69.2,,"690,373,816","997,094,851","1,172,325",,Coffs Harbour - Sydney,
CFS,SYD,2001,6,"12,284",570,60.1,443,"5,441,812","9,047,389","20,423",,"814,361","10,727",72.3,,"711,612,987","984,618,167","1,130,966",,Coffs Harbour - Sydney,
CFS,SYD,2001,7,"13,297",594,62.6,443,"5,890,571","9,414,636","21,252",,"908,638","11,066",78.9,,"803,357,599","1,017,639,731","1,177,490",,Coffs Harbour - Sydney,
CFS,SYD,2001,8,"11,943",595,56.1,443,"5,290,749","9,422,610","21,270",,"843,409","11,013",75.1,,"741,898,655","988,491,601","1,153,168",,Coffs Harbour - Sydney,
CFS,SYD,2001,9,"10,665",549,55.3,443,"4,724,595","8,542,812","19,284",,"739,854","8,441",82.4,,"660,805,586","802,372,565","920,849",,Coffs Harbour - Sydney,
CFS,SYD,2001,10,"9,665",337,79.3,443,"4,281,595","5,401,942","12,194",,"713,905","7,945",83.0,,"637,708,366","768,705,357","887,374",,Coffs Harbour - Sydney,
CFS,SYD,2001,11,"9,914",396,69.4,443,"4,391,902","6,327,369","14,283",,"685,674","8,611",71.9,,"615,153,961","856,137,237","966,853",,Coffs Harbour - Sydney,
CFS,SYD,2001,12,"11,093",450,66.2,443,"4,914,199","7,426,895","16,765",,"724,713","8,622",73.9,,"662,587,743","896,600,585","996,574",,Coffs Harbour - Sydney,
CFS,SYD,2002,1,"9,955",447,60.7,443,"4,410,065","7,267,858","16,406",,"739,307","8,261",80.7,,"688,131,418","852,767,076","951,610",,Coffs Harbour - Sydney,
CFS,SYD,2002,2,"9,367",414,59.1,443,"4,149,581","7,024,651","15,857",,"662,181","7,999",75.5,,"579,148,058","766,590,073","891,492",,Coffs Harbour - Sydney,
CFS,SYD,2002,3,"11,747",459,63.4,443,"5,203,921","8,210,119","18,533",,"717,380","8,124",80.7,,"635,429,214","786,954,534","914,018",,Coffs Harbour - Sydney,
CFS,SYD,2002,4,"10,665",488,51.9,443,"4,724,595","9,100,992","20,544",,"683,933","7,983",80.7,,"623,939,080","773,068,629","880,933",,Coffs Harbour - Sydney,
CFS,SYD,2002,5,"11,497",520,53.8,443,"5,093,171","9,475,327","21,389",,"681,928","8,343",75.8,,"609,273,099","804,292,316","918,055",,Coffs Harbour - Sydney,
CFS,SYD,2002,6,"10,547",510,51.4,443,"4,672,321","9,088,145","20,515",,"655,392","7,935",75.0,,"591,920,797","788,998,006","889,250",,Coffs Harbour - Sydney,
CFS,SYD,2002,7,"12,210",554,53.3,443,"5,409,030","10,150,459","22,913",,"742,522","8,373",80.3,,"690,280,980","859,409,820","960,016",,Coffs Harbour - Sydney,
CFS,SYD,2002,8,"15,745",501,57.7,443,"6,975,035","12,081,496","27,272",,"719,277","8,248",75.9,,"659,686,180","868,844,962","965,046",,Coffs Harbour - Sydney,
CFS,SYD,2002,9,"16,891",528,59.6,443,"7,482,713","12,562,151","28,357",,"741,996","8,384",78.8,,"694,197,043","880,669,420","977,213",,Coffs Harbour - Sydney,
CFS,SYD,2002,10,"18,871",535,64.8,443,"8,359,853","12,898,388","29,116",,"808,480","8,950",81.4,,"747,644,739","918,819,398","1,027,964",,Coffs Harbour - Sydney,
CFS,SYD,2002,11,"17,809",524,62.8,443,"7,889,387","12,555,506","28,342",,"752,765","8,397",78.0,,"686,518,230","879,907,130","990,923",,Coffs Harbour - Sydney,
CFS,SYD,2002,12,"18,141",514,64.5,443,"8,036,463","12,453,616","28,112",,"757,931","8,286",78.5,,"714,064,044","909,693,683","992,613",,Coffs Harbour - Sydney,
CFS,SYD,2003,1,"17,927",495,65.3,443,"7,941,661","12,166,995","27,465",,"754,452","8,027",78.7,,"736,996,988","936,104,901","995,113",,Coffs Harbour - Sydney,
CFS,SYD,2003,2,"17,320",494,65.6,443,"7,672,760","11,702,731","26,417",,"678,963","7,445",76.3,,"627,609,322","823,004,071","904,854",,Coffs Harbour - Sydney,
CFS,SYD,2003,3,"18,816",416,75.9,443,"8,335,488","10,979,755","24,785",,"751,668","8,224",75.2,,"698,788,873","928,748,230","1,016,032",,Coffs Harbour - Sydney,
CFS,SYD,2003,4,"18,078",385,77.4,443,"8,008,554","10,350,252","23,364",,"760,098","7,786",80.1,,"715,682,426","893,762,222","971,614",,Coffs Harbour - Sydney,
CFS,SYD,2003,5,"17,746",402,73.9,443,"7,861,478","10,632,886","24,002",,"731,615","8,022",76.1,,"675,994,722","888,170,039","973,897",,Coffs Harbour - Sydney,
CFS,SYD,2003,6,"17,626",394,74.6,443,"7,808,318","10,467,204","23,628",,"744,445","7,917",78.0,,"687,389,973","881,355,205","977,756",,Coffs Harbour - Sydney,
CFS,SYD,2003,7,"18,246",417,73.7,443,"8,082,978","10,974,439","24,773",,"850,316","8,252",85.6,,"801,804,176","936,740,006","1,034,215",,Coffs Harbour - Sydney,
CFS,SYD,2003,8,"18,400",410,76.8,443,"8,151,200","10,607,192","23,944",,"834,533","8,175",82.3,,"775,876,441","942,591,032","1,037,510",,Coffs Harbour - Sydney,
CFS,SYD,2003,9,"18,255",403,79.5,443,"8,086,965","10,178,368","22,976",,"868,270","8,397",84.6,,"822,899,761","972,592,001","1,071,922",,Coffs Harbour - Sydney,
CFS,SYD,2003,10,"19,333",416,79.9,443,"8,564,519","10,715,284","24,188",,"927,303","8,747",84.7,,"869,381,357","1,026,999,121","1,138,955",,Coffs Harbour - Sydney,
CFS,SYD,2003,11,"19,251",394,82.5,443,"8,528,193","10,332,532","23,324",,"866,806","8,446",80.4,,"805,865,445","1,002,629,980","1,097,096",,Coffs Harbour - Sydney,
CFS,SYD,2003,12,"19,660",387,82.7,443,"8,709,380","10,526,123","23,761",,"863,395","8,364",79.6,,"821,721,305","1,032,170,251","1,110,730",,Coffs Harbour - Sydney,
CFS,SYD,2004,1,"19,310",388,79.2,443,"8,554,330","10,804,327","24,389",,"843,423","7,967",81.8,,"823,883,107","1,007,085,408","1,066,473",,Coffs Harbour - Sydney,
CFS,SYD,2004,2,"18,291",386,80.1,443,"8,102,913","10,113,690","22,830",,"773,578","7,904",77.1,,"718,541,512","932,494,461","1,022,889",,Coffs Harbour - Sydney,
CFS,SYD,2004,3,"20,802",419,83.6,443,"9,215,286","11,028,042","24,894",,"860,684","8,559",79.8,,"802,132,599","1,005,048,700","1,103,454",,Coffs Harbour - Sydney,
CFS,SYD,2004,4,"19,024",398,80.9,443,"8,427,632","10,411,386","23,502",,"848,643","8,227",79.2,,"805,973,816","1,017,327,395","1,088,262",,Coffs Harbour - Sydney,
CFS,SYD,2004,5,"19,336",415,79.1,443,"8,565,848","10,829,578","24,446",,"851,710","8,715",73.3,,"794,010,781","1,083,579,606","1,164,663",,Coffs Harbour - Sydney,
CFS,SYD,2004,6,"17,980",400,76.8,443,"7,965,140","10,368,415","23,405",,"893,000","8,763",77.4,,"843,003,235","1,088,941,820","1,173,033",,Coffs Harbour - Sydney,
CNS,MEL,1994,7,"6,492",58,85.7,"2,311","15,003,012","17,501,203","7,573",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1994,8,"3,569",30,93.4,"2,311","8,247,959","8,832,642","3,822",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1994,9,"4,734",42,89.5,"2,311","10,940,274","12,220,568","5,288",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1994,10,"5,090",45,87.7,"2,311","11,762,990","13,410,733","5,803",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1994,11,"3,224",33,76.7,"2,311","7,450,664","9,710,822","4,202",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1994,12,"2,740",33,70.9,"2,311","6,332,140","8,936,637","3,867",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1995,1,"3,876",38,80.2,"2,311","8,957,436","11,173,685","4,835",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1995,2,"1,212",12,68.7,"2,311","2,800,932","4,076,604","1,764",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1995,3,"1,587",18,63.5,"2,311","3,667,557","5,772,878","2,498",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1995,4,"4,295",40,62.9,"2,311","9,925,745","15,784,130","6,830",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1995,5,"3,066",34,59.7,"2,311","7,085,526","11,873,918","5,138",,,,,,,,,,Cairns - Melbourne,
CNS,MEL,1995,6,"4,197",36,68.9,"2,311","9,699,267","14,073,990","6,090",,"565,493","7,339",68.0,,"455,518,499","669,536,850","857,595",,Cairns - Melbourne,
CNS,MEL,1995,7,"7,102",54,80.6,"2,311","16,412,722","20,371,465","8,815",,"603,020","7,799",69.3,,"496,844,442","717,381,219","902,218",,Cairns - Melbourne,
CNS,MEL,1995,8,"5,045",36,86.4,"2,311","11,658,995","13,500,862","5,842",,"616,547","7,741",71.7,,"499,318,987","695,937,289","886,550",,Cairns - Melbourne,
CNS,MEL,1995,9,"6,700",55,77.6,"2,311","15,483,700","19,962,418","8,638",,"624,491","7,594",73.4,,"514,563,249","700,942,076","881,218",,Cairns - Melbourne,
CNS,MEL,1995,10,"6,206",48,80.8,"2,311","14,342,066","17,760,035","7,685",,"627,320","7,889",71.6,,"514,729,736","719,273,981","909,567",,Cairns - Melbourne,
CNS,MEL,1995,11,"3,445",34,72.3,"2,311","7,961,395","11,011,915","4,765",,"611,635","7,691",72.2,,"491,254,709","680,838,745","871,110",,Cairns - Melbourne,
CNS,MEL,1995,12,"3,797",40,66.9,"2,311","8,774,867","13,121,858","5,678",,"603,759","7,450",72.8,,"498,775,006","685,383,461","857,820",,Cairns - Melbourne,
CNS,MEL,1996,1,"4,406",38,78.5,"2,311","10,182,266","12,978,576","5,616",,"599,665","7,327",75.2,,"511,758,633","680,564,042","833,363",,Cairns - Melbourne,
CNS,MEL,1996,2,"2,549",27,65.2,"2,311","5,890,739","9,040,632","3,912",,"557,478","7,422",67.8,,"446,232,726","658,281,504","845,973",,Cairns - Melbourne,
CNS,MEL,1996,3,"3,678",40,61.6,"2,311","8,499,858","13,787,426","5,966",,"593,787","7,935",67.7,,"477,685,626","705,887,886","902,609",,Cairns - Melbourne,
CNS,MEL,1996,4,"3,449",38,64.7,"2,311","7,970,639","12,313,008","5,328",,"604,985","7,947",70.3,,"495,022,709","704,352,928","896,795",,Cairns - Melbourne,
CNS,MEL,1996,5,"3,118",33,62.0,"2,311","7,205,698","11,628,952","5,032",,"582,897","8,318",65.1,,"466,086,889","716,243,489","923,772",,Cairns - Melbourne,
CNS,MEL,1996,6,"6,007",53,77.9,"2,311","13,882,177","17,824,743","7,713",,"586,600","7,950",68.5,,"481,837,003","703,831,360","892,303",,Cairns - Melbourne,
CNS,MEL,1996,7,"5,680",48,74.7,"2,311","13,126,480","17,582,088","7,608",,"633,846","8,367",68.9,,"529,166,515","767,671,357","967,285",,Cairns - Melbourne,
CNS,MEL,1996,8,"5,575",50,68.7,"2,311","12,883,825","18,753,765","8,115",,"627,410","8,269",68.8,,"520,409,643","756,174,047","950,304",,Cairns - Melbourne,
CNS,MEL,1996,9,"5,803",52,72.0,"2,311","13,410,733","18,622,038","8,058",,"635,184","8,110",70.7,,"534,293,004","755,894,867","939,440",,Cairns - Melbourne,
CNS,MEL,1996,10,"5,695",49,73.4,"2,311","13,161,145","17,924,116","7,756",,"663,118","8,482",70.7,,"552,456,983","781,364,769","973,862",,Cairns - Melbourne,
CNS,MEL,1996,11,"4,723",49,59.6,"2,311","10,914,853","18,303,120","7,920",,"607,693","7,888",69.0,,"502,471,445","728,206,868","902,560",,Cairns - Melbourne,
CNS,MEL,1996,12,"4,953",48,64.9,"2,311","11,446,383","17,637,552","7,632",,"616,325","7,716",71.8,,"520,921,043","725,895,517","887,764",,Cairns - Melbourne,
CNS,MEL,1997,1,"4,890",43,67.9,"2,311","11,300,790","16,655,377","7,207",,"595,684","7,418",72.0,,"518,026,900","719,080,506","856,906",,Cairns - Melbourne,
CNS,MEL,1997,2,"3,032",32,57.0,"2,311","7,006,952","12,285,276","5,316",,"552,708","7,357",68.5,,"449,306,817","656,275,908","823,610",,Cairns - Melbourne,
CNS,MEL,1997,3,"4,096",38,64.5,"2,311","9,465,856","14,679,472","6,352",,"618,107","8,058",71.1,,"509,740,124","717,288,505","890,643",,Cairns - Melbourne,
CNS,MEL,1997,4,"5,458",47,55.2,"2,311","12,613,438","22,865,034","9,894",,"609,483","7,984",71.8,,"509,888,641","710,118,511","876,465",,Cairns - Melbourne,
CNS,MEL,1997,5,"5,277",55,46.3,"2,311","12,195,147","26,322,290","11,390",,"586,032","7,973",68.3,,"479,247,128","701,973,396","874,993",,Cairns - Melbourne,
CNS,MEL,1997,6,"7,182",55,62.1,"2,311","16,597,602","26,705,916","11,556",,"591,188","7,916",71.0,,"495,333,607","697,178,235","862,798",,Cairns - Melbourne,
CNS,MEL,1997,7,"8,137",49,79.6,"2,311","18,804,607","23,609,176","10,216",,"650,010","8,628",72.7,,"550,414,064","757,469,896","933,957",,Cairns - Melbourne,
CNS,MEL,1997,8,"8,671",60,70.6,"2,311","20,038,681","28,372,147","12,277",,"662,486","8,458",73.5,,"557,750,688","759,008,233","927,611",,Cairns - Melbourne,
CNS,MEL,1997,9,"6,985",49,69.3,"2,311","16,142,335","23,285,636","10,076",,"653,550","8,232",75.1,,"552,710,375","736,263,414","903,309",,Cairns - Melbourne,
CNS,MEL,1997,10,"7,095",52,71.2,"2,311","16,396,545","23,031,426","9,966",,"688,461","8,576",75.3,,"578,127,452","768,090,231","941,645",,Cairns - Melbourne,
CNS,MEL,1997,11,"5,106",54,57.8,"2,311","11,799,966","20,410,752","8,832",,"610,423","8,052",70.6,,"503,586,992","713,655,135","881,720",,Cairns - Melbourne,
CNS,MEL,1997,12,"4,093",45,56.8,"2,311","9,458,923","16,653,066","7,206",,"604,748","7,868",71.2,,"508,969,373","714,469,815","872,915",,Cairns - Melbourne,
CNS,MEL,1998,1,"5,699",57,64.0,"2,311","13,170,389","20,567,900","8,900",,"600,928","7,618",73.9,,"524,075,047","709,518,465","841,511",,Cairns - Melbourne,
CNS,MEL,1998,2,"3,084",33,53.2,"2,311","7,127,124","13,387,623","5,793",,"539,959","7,402",68.8,,"439,415,907","639,107,079","799,969",,Cairns - Melbourne,
CNS,MEL,1998,3,"2,951",36,47.1,"2,311","6,819,761","14,489,970","6,270",,"598,896","8,210",69.2,,"489,853,634","708,083,841","883,409",,Cairns - Melbourne,
CNS,MEL,1998,4,"3,280",33,65.7,"2,311","7,580,080","11,538,823","4,993",,"616,944","7,975",72.6,,"515,661,623","709,948,167","870,718",,Cairns - Melbourne,
CNS,MEL,1998,5,"4,505",45,72.0,"2,311","10,411,055","14,464,549","6,259",,"600,970","8,173",69.2,,"497,054,755","717,995,870","884,368",,Cairns - Melbourne,
CNS,MEL,1998,6,"4,501",36,84.5,"2,311","10,401,811","12,303,764","5,324",,"617,914","7,996",73.3,,"519,723,086","708,558,790","871,039",,Cairns - Melbourne,
CNS,MEL,1998,7,"5,410",39,90.2,"2,311","12,502,510","13,863,689","5,999",,"644,098","8,526",71.0,,"544,634,834","766,555,330","932,440",,Cairns - Melbourne,
CNS,MEL,1998,8,"6,284",45,88.0,"2,311","14,522,324","16,500,540","7,140",,"639,859","8,349",72.2,,"540,582,707","748,516,159","906,939",,Cairns - Melbourne,
CNS,MEL,1998,9,"5,239",36,88.5,"2,311","12,107,329","13,676,498","5,918",,"650,888","8,247",74.5,,"556,278,200","747,005,822","905,220",,Cairns - Melbourne,
CNS,MEL,1998,10,"5,566",42,89.6,"2,311","12,863,026","14,355,932","6,212",,"681,237","8,530",75.7,,"582,472,069","769,672,990","928,785",,Cairns - Melbourne,
CNS,MEL,1998,11,"4,468",41,73.9,"2,311","10,325,548","13,976,928","6,048",,"608,901","8,140",70.4,,"510,830,819","725,574,002","880,517",,Cairns - Melbourne,
CNS,MEL,1998,12,"3,774",36,75.0,"2,311","8,721,714","11,631,263","5,033",,"617,812","7,987",72.7,,"524,925,134","721,941,495","866,361",,Cairns - Melbourne,
CNS,MEL,1999,1,"5,893",51,82.6,"2,311","13,618,723","16,482,052","7,132",,"587,373","7,496",74.6,,"524,628,446","702,987,823","816,852",,Cairns - Melbourne,
CNS,MEL,1999,2,"2,803",28,73.0,"2,311","6,477,733","8,874,240","3,840",,"545,936","7,365",70.5,,"449,285,485","637,662,975","786,698",,Cairns - Melbourne,
CNS,MEL,1999,3,"2,854",29,72.2,"2,311","6,595,594","9,133,072","3,952",,"626,019","8,251",72.1,,"517,218,246","716,997,891","883,578",,Cairns - Melbourne,
CNS,MEL,1999,4,"3,258",34,68.4,"2,311","7,529,238","11,004,982","4,762",,"621,927","8,012",73.6,,"523,965,741","711,523,933","864,177",,Cairns - Melbourne,
CNS,MEL,1999,5,"4,322",45,68.3,"2,311","9,988,142","14,633,252","6,332",,"619,117","8,208",71.3,,"514,985,202","722,197,324","880,923",,Cairns - Melbourne,
CNS,MEL,1999,6,"5,252",44,82.6,"2,311","12,137,372","14,702,582","6,362",,"649,018","8,138",76.3,,"547,382,860","716,957,106","874,139",,Cairns - Melbourne,
CNS,MEL,1999,7,"5,855",41,95.9,"2,311","13,530,905","14,106,344","6,104",,"677,032","8,684",77.0,,"574,591,619","746,546,293","906,884",,Cairns - Melbourne,
CNS,MEL,1999,8,"6,122",41,94.9,"2,311","14,147,942","14,908,261","6,451",,"676,730","8,702",75.5,,"569,253,930","754,447,427","918,780",,Cairns - Melbourne,
CNS,MEL,1999,9,"5,432",38,92.4,"2,311","12,553,352","13,584,058","5,878",,"708,781","8,566",80.5,,"601,902,411","747,403,569","907,370",,Cairns - Melbourne,
CNS,MEL,1999,10,"6,600",47,95.4,"2,311","15,252,600","15,989,809","6,919",,"722,195","8,829",79.4,,"618,498,955","778,774,874","935,628",,Cairns - Melbourne,
CNS,MEL,1999,11,"4,057",36,81.8,"2,311","9,375,727","11,457,938","4,958",,"645,490","8,396",74.7,,"540,885,159","723,746,056","875,654",,Cairns - Melbourne,
CNS,MEL,1999,12,"3,828",38,72.2,"2,311","8,846,508","12,250,611","5,301",,"637,976","8,447",74.4,,"548,946,854","738,254,019","881,841",,Cairns - Melbourne,
