DOMESTIC/REGIONAL AIRLINES,,,,,,,,,
CITY PAIR STATISTICS :  TRAFFIC ON BOARD BY STAGES,,,,,,,,,
REPORT PERIOD FROM 1 JANUARY 1984  TO 30 JUNE 1994,,,,,,,,,
Traffic covers both directions of each city pair.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
City Pair Route,,Year,Month,Revenue,Aircraft,Rev Pax,Distance,RPKs,ASKs
Industry Domestic/Regional,,,,Passengers,Trips,LF %,GC (klm),,
,,,,,,,,,
,,,,,,,,,
DBO,SYD,1993,1,"6,795",400,54.0,310,"2,106,450","3,900,833"
DBO,SYD,1993,2,"5,610",327,55.7,310,"1,739,100","3,122,262"
DBO,SYD,1993,3,"6,560",366,57.0,310,"2,033,600","3,567,719"
DBO,SYD,1993,4,"6,918",264,73.6,310,"2,144,580","2,913,832"
DBO,SYD,1993,5,"6,124",254,67.9,310,"1,898,440","2,795,935"
DBO,SYD,1993,6,"7,134",315,62.9,310,"2,211,540","3,515,962"
DBO,SYD,1993,7,"6,383",276,64.2,310,"1,978,730","3,082,134"
DBO,SYD,1993,8,"6,500",251,71.9,310,"2,015,000","2,802,503"
DBO,SYD,1993,9,"8,263",398,61.7,310,"2,561,530","4,151,588"
DBO,SYD,1993,10,"9,414",464,58.6,310,"2,918,340","4,980,102"
DBO,SYD,1993,11,"8,133",408,59.9,310,"2,521,230","4,209,065"
DBO,SYD,1993,12,"7,525",398,60.8,310,"2,332,750","3,836,760"
DBO,SYD,1994,1,"6,372",335,61.8,310,"1,975,320","3,196,311"
DBO,SYD,1994,2,"6,572",315,58.7,310,"2,037,320","3,470,733"
DBO,SYD,1994,3,"7,748",359,63.6,310,"2,401,880","3,776,541"
DBO,SYD,1994,4,"8,797",392,61.7,310,"2,727,070","4,419,887"
DBO,SYD,1994,5,"8,138",351,63.3,310,"2,522,780","3,985,434"
DBO,SYD,1994,6,"9,091",401,67.1,310,"2,818,210","4,200,015"
DPO,MEL,1984,1,"13,300",380,72.5,412,"5,479,600","7,558,069"
DPO,MEL,1984,2,"5,907",233,52.0,412,"2,433,684","4,680,162"
DPO,MEL,1984,3,"6,190",242,52.4,412,"2,550,280","4,866,947"
DPO,MEL,1984,4,"7,688",292,57.1,412,"3,167,456","5,547,208"
DPO,MEL,1984,5,"6,471",272,51.3,412,"2,666,052","5,196,982"
DPO,MEL,1984,6,"4,576",211,47.0,412,"1,885,312","4,011,302"
DPO,MEL,1984,7,"4,038",184,49.9,412,"1,663,656","3,333,980"
DPO,MEL,1984,8,"4,821",185,59.8,412,"1,986,252","3,321,492"
DPO,MEL,1984,9,"6,154",212,63.2,412,"2,535,448","4,011,785"
DPO,MEL,1984,10,"4,887",184,52.8,412,"2,013,444","3,813,341"
DPO,MEL,1984,11,"5,306",193,58.1,412,"2,186,072","3,762,602"
DPO,MEL,1984,12,"9,120",279,72.7,412,"3,757,440","5,168,418"
DPO,MEL,1985,1,"12,907",320,86.8,412,"5,317,684","6,126,364"
DPO,MEL,1985,2,"7,049",198,83.7,412,"2,904,188","3,469,759"
DPO,MEL,1985,3,"9,063",247,85.5,412,"3,733,956","4,367,200"
DPO,MEL,1985,4,"9,835",276,83.6,412,"4,052,020","4,846,914"
DPO,MEL,1985,5,"8,450",249,79.0,412,"3,481,400","4,406,835"
DPO,MEL,1985,6,"11,268",340,75.4,412,"4,642,416","6,157,050"
DPO,MEL,1985,7,"8,322",282,65.3,412,"3,428,664","5,250,634"
DPO,MEL,1985,8,"10,280",329,67.9,412,"4,235,360","6,237,644"
DPO,MEL,1985,9,"13,258",376,75.4,412,"5,462,296","7,244,424"
DPO,MEL,1985,10,"7,730",261,63.4,412,"3,184,760","5,023,281"
DPO,MEL,1985,11,"10,661",334,68.2,412,"4,392,332","6,440,370"
DPO,MEL,1985,12,"13,396",423,68.8,412,"5,519,152","8,022,023"
DPO,MEL,1986,1,"15,481",432,79.3,412,"6,378,172","8,043,092"
DPO,MEL,1986,2,"10,227",283,76.8,412,"4,213,524","5,486,359"
DPO,MEL,1986,3,"12,031",338,76.0,412,"4,956,772","6,522,068"
DPO,MEL,1986,4,"13,125",385,72.2,412,"5,407,500","7,489,612"
DPO,MEL,1986,5,"12,818",407,66.2,412,"5,281,016","7,977,366"
DPO,MEL,1986,6,"11,951",396,63.3,412,"4,923,812","7,778,534"
DPO,MEL,1986,7,"9,294",360,54.7,412,"3,829,128","7,000,234"
DPO,MEL,1986,8,"11,799",396,64.6,412,"4,861,188","7,525,059"
DPO,MEL,1986,9,"10,739",327,70.6,412,"4,424,468","6,266,952"
DPO,MEL,1986,10,"8,932",325,57.8,412,"3,679,984","6,366,754"
DPO,MEL,1986,11,"9,673",366,56.0,412,"3,985,276","7,116,564"
DPO,MEL,1986,12,"14,593",472,68.8,412,"6,012,316","8,738,831"
DPO,MEL,1987,1,"18,117",540,76.6,412,"7,464,204","9,744,392"
DPO,MEL,1987,2,"10,439",319,72.5,412,"4,300,868","5,932,232"
DPO,MEL,1987,3,"11,186",322,76.0,412,"4,608,632","6,063,989"
DPO,MEL,1987,4,"13,994",376,83.9,412,"5,765,528","6,871,905"
DPO,MEL,1987,5,"10,327",325,70.0,412,"4,254,724","6,078,177"
DPO,MEL,1987,6,"10,436",318,71.9,412,"4,299,632","5,980,017"
DPO,MEL,1987,7,"10,258",321,70.2,412,"4,226,296","6,020,365"
DPO,MEL,1987,8,"10,661",334,70.9,412,"4,392,332","6,195,109"
DPO,MEL,1987,9,"13,121",363,81.1,412,"5,405,852","6,665,662"
DPO,MEL,1987,10,"12,538",344,79.9,412,"5,165,656","6,465,151"
DPO,MEL,1987,11,"10,983",316,71.9,412,"4,524,996","6,293,458"
DPO,MEL,1987,12,"14,970",434,73.9,412,"6,167,640","8,345,927"
DPO,MEL,1988,1,"18,814",528,81.4,412,"7,751,368","9,522,565"
DPO,MEL,1988,2,"10,516",330,68.3,412,"4,332,592","6,343,473"
DPO,MEL,1988,3,"12,190",390,64.8,412,"5,022,280","7,750,432"
DPO,MEL,1988,4,"11,555",371,64.0,412,"4,760,660","7,438,531"
DPO,MEL,1988,5,"8,865",316,57.8,412,"3,652,380","6,318,997"
DPO,MEL,1988,6,"9,451",311,62.2,412,"3,893,812","6,260,148"
DPO,MEL,1988,7,"7,475",245,64.6,412,"3,079,700","4,767,337"
DPO,MEL,1988,8,"8,395",294,58.5,412,"3,458,740","5,912,376"
DPO,MEL,1988,9,"12,131",351,70.5,412,"4,997,972","7,089,322"
DPO,MEL,1988,10,"10,196",311,67.2,412,"4,200,752","6,251,119"
DPO,MEL,1988,11,"8,779",289,62.3,412,"3,616,948","5,805,695"
DPO,MEL,1988,12,"12,980",374,70.9,412,"5,347,760","7,542,680"
DPO,MEL,1989,1,"17,775",481,75.8,412,"7,323,300","9,661,346"
DPO,MEL,1989,2,"10,074",270,76.5,412,"4,150,488","5,425,475"
DPO,MEL,1989,3,"12,470",315,81.8,412,"5,137,640","6,280,733"
DPO,MEL,1989,4,"8,990",240,78.0,412,"3,703,880","4,748,564"
DPO,MEL,1989,5,"7,745",236,68.4,412,"3,190,940","4,665,117"
DPO,MEL,1989,6,"8,905",272,68.2,412,"3,668,860","5,379,560"
DPO,MEL,1989,7,"8,909",273,68.0,412,"3,670,508","5,397,806"
DPO,MEL,1989,8,"5,295",162,68.1,412,"2,181,540","3,203,436"
DPO,MEL,1989,11,750,36,80.0,412,"309,000","386,250"
DPO,MEL,1989,12,"3,718",89,79.2,412,"1,531,816","1,934,111"
DPO,MEL,1990,1,"8,352",214,85.8,412,"3,441,024","4,010,517"
DPO,MEL,1990,2,"6,940",160,76.5,412,"2,859,280","3,737,621"
DPO,MEL,1990,3,"8,230",171,80.4,412,"3,390,760","4,217,363"
DPO,MEL,1990,4,"9,452",203,76.5,412,"3,894,224","5,090,489"
DPO,MEL,1990,5,"6,304",177,60.9,412,"2,597,248","4,264,775"
DPO,MEL,1990,6,"6,228",167,62.6,412,"2,565,936","4,098,939"
DPO,MEL,1990,7,"7,377",177,73.1,412,"3,039,324","4,157,762"
DPO,MEL,1990,8,"7,495",235,61.7,412,"3,087,940","5,004,765"
DPO,MEL,1990,9,"9,622",273,68.8,412,"3,964,264","5,762,012"
DPO,MEL,1990,10,"9,598",285,64.5,412,"3,954,376","6,130,816"
DPO,MEL,1990,11,"9,697",268,69.0,412,"3,995,164","5,790,093"
DPO,MEL,1990,12,"11,149",288,66.4,412,"4,593,388","6,917,753"
DPO,MEL,1991,1,"13,412",314,75.2,412,"5,525,744","7,348,064"
DPO,MEL,1991,2,"8,704",262,63.8,412,"3,586,048","5,620,765"
DPO,MEL,1991,3,"9,859",276,66.2,412,"4,061,908","6,135,813"
DPO,MEL,1991,4,"9,978",268,68.9,412,"4,110,936","5,966,525"
DPO,MEL,1991,5,"7,353",273,50.9,412,"3,029,436","5,951,741"
DPO,MEL,1991,6,"8,112",259,55.2,412,"3,342,144","6,054,609"
DPO,MEL,1991,7,"9,025",258,57.3,412,"3,718,300","6,489,180"
DPO,MEL,1991,8,"8,125",248,50.4,412,"3,347,500","6,641,865"
DPO,MEL,1991,9,"11,107",230,70.0,412,"4,576,084","6,537,263"
DPO,MEL,1991,10,"10,022",263,63.3,412,"4,129,064","6,523,008"
DPO,MEL,1991,11,"8,043",329,68.8,412,"3,313,716","4,816,448"
DPO,MEL,1991,12,"10,174",414,69.0,412,"4,191,688","6,074,910"
DPO,MEL,1992,1,"11,453",444,72.8,412,"4,718,636","6,481,643"
DPO,MEL,1992,2,"7,829",352,62.9,412,"3,225,548","5,128,057"
DPO,MEL,1992,3,"8,380",360,66.6,412,"3,452,560","5,184,024"
DPO,MEL,1992,4,"9,709",387,72.0,412,"4,000,108","5,555,706"
DPO,MEL,1992,5,"7,319",379,55.3,412,"3,015,428","5,452,854"
DPO,MEL,1992,6,"6,972",371,53.7,412,"2,872,464","5,349,095"
DPO,MEL,1992,7,"7,208",369,56.4,412,"2,969,696","5,265,418"
DPO,MEL,1992,8,"7,446",383,56.6,412,"3,067,752","5,420,057"
DPO,MEL,1992,9,"8,704",370,68.8,412,"3,586,048","5,212,279"
DPO,MEL,1992,10,"8,043",378,60.9,412,"3,313,716","5,441,241"
DPO,MEL,1992,11,"7,557",376,57.0,412,"3,113,484","5,462,253"
DPO,MEL,1992,12,"10,807",418,73.0,412,"4,452,484","6,099,293"
DPO,MEL,1993,1,"12,372",429,80.9,412,"5,097,264","6,300,697"
DPO,MEL,1993,2,"8,479",348,68.3,412,"3,493,348","5,114,712"
DPO,MEL,1993,3,"9,009",384,65.8,412,"3,711,708","5,640,894"
DPO,MEL,1993,4,"10,199",388,73.8,412,"4,201,988","5,693,751"
DPO,MEL,1993,5,"8,284",377,61.8,412,"3,413,008","5,522,667"
DPO,MEL,1993,6,"7,586",367,57.9,412,"3,125,432","5,397,983"
DPO,MEL,1993,7,"8,254",376,61.7,412,"3,400,648","5,511,585"
DPO,MEL,1993,8,"7,918",398,55.7,412,"3,262,216","5,856,761"
DPO,MEL,1993,9,"9,882",398,69.7,412,"4,071,384","5,841,297"
DPO,MEL,1993,10,"9,209",400,64.8,412,"3,794,108","5,855,105"
DPO,MEL,1993,11,"8,732",382,64.0,412,"3,597,584","5,621,225"
DPO,MEL,1993,12,"11,135",436,71.7,412,"4,587,620","6,398,354"
DPO,MEL,1994,1,"12,243",432,80.1,412,"5,044,116","6,297,273"
DPO,MEL,1994,2,"8,638",356,69.0,412,"3,558,856","5,157,762"
DPO,MEL,1994,3,"10,129",404,72.2,412,"4,173,148","5,779,983"
DPO,MEL,1994,4,"9,776",388,72.7,412,"4,027,712","5,540,182"
DPO,MEL,1994,5,"8,005",390,59.4,412,"3,298,060","5,552,290"
DPO,MEL,1994,6,"7,939",375,61.0,412,"3,270,868","5,362,079"
DRW,SYD,1984,1,779,9,56.4,"3,155","2,457,745","4,357,704"
DRW,SYD,1984,4,76,1,52.8,"3,155","239,780","454,129"
DRW,SYD,1984,7,73,1,71.6,"3,155","230,315","321,669"
DRW,SYD,1984,8,161,1,76.3,"3,155","507,955","665,734"
DRW,SYD,1984,10,141,2,49.0,"3,155","444,855","907,867"
DRW,SYD,1984,12,"1,191",10,82.7,"3,155","3,757,605","4,543,658"
DRW,SYD,1985,1,"1,001",12,55.8,"3,155","3,158,155","5,659,776"
DRW,SYD,1985,4,15,1,10.4,"3,155","47,325","455,048"
DRW,SYD,1985,7,241,3,61.8,"3,155","760,355","1,230,348"
DRW,SYD,1985,8,128,1,88.9,"3,155","403,840","454,263"
DRW,SYD,1985,9,156,1,108.3,"3,155","492,180","454,460"
DRW,SYD,1985,12,609,7,60.4,"3,155","1,921,395","3,181,118"
DRW,SYD,1986,2,137,2,67.2,"3,155","432,235","643,207"
DRW,SYD,1986,3,415,5,57.6,"3,155","1,309,325","2,273,134"
DRW,SYD,1986,4,310,6,39.7,"3,155","978,050","2,463,602"
DRW,SYD,1986,5,"1,203",16,49.3,"3,155","3,795,465","7,698,712"
DRW,SYD,1986,6,"1,296",16,56.3,"3,155","4,088,880","7,262,664"
DRW,SYD,1986,7,992,10,65.7,"3,155","3,129,760","4,763,714"
DRW,SYD,1986,8,"1,241",12,71.8,"3,155","3,915,355","5,453,141"
DRW,SYD,1986,9,"1,221",14,60.6,"3,155","3,852,255","6,356,856"
DRW,SYD,1986,10,833,11,52.6,"3,155","2,628,115","4,996,416"
DRW,SYD,1986,11,171,3,39.6,"3,155","539,505","1,362,386"
DRW,SYD,1986,12,"1,428",16,62.0,"3,155","4,505,340","7,266,677"
DRW,SYD,1987,1,"1,223",15,56.6,"3,155","3,858,565","6,817,253"
DRW,SYD,1987,3,293,4,57.9,"3,155","924,415","1,596,572"
DRW,SYD,1987,4,236,3,54.6,"3,155","744,580","1,363,700"
DRW,SYD,1987,5,913,12,61.6,"3,155","2,880,515","4,676,161"
DRW,SYD,1987,6,978,11,75.0,"3,155","3,085,590","4,114,120"
DRW,SYD,1987,7,"2,106",20,85.6,"3,155","6,644,430","7,762,185"
DRW,SYD,1987,8,879,10,80.6,"3,155","2,773,245","3,440,751"
DRW,SYD,1987,9,937,11,78.1,"3,155","2,956,235","3,785,192"
DRW,SYD,1987,10,"1,215",18,61.9,"3,155","3,833,325","6,192,771"
DRW,SYD,1987,11,594,9,60.6,"3,155","1,874,070","3,092,525"
DRW,SYD,1987,12,"1,098",15,65.7,"3,155","3,464,190","5,272,740"
DRW,SYD,1988,1,957,12,73.2,"3,155","3,019,335","4,124,775"
DRW,SYD,1988,2,56,1,51.4,"3,155","176,680","343,735"
DRW,SYD,1988,6,210,2,96.3,"3,155","662,550","688,006"
DRW,SYD,1988,7,895,9,88.1,"3,155","2,823,725","3,205,136"
DRW,SYD,1988,9,230,3,70.3,"3,155","725,650","1,032,219"
DRW,SYD,1988,10,363,6,55.5,"3,155","1,145,265","2,063,541"
DRW,SYD,1989,6,363,4,83.3,"3,155","1,145,265","1,374,868"
DRW,SYD,1989,7,924,10,78.1,"3,155","2,915,220","3,732,676"
DRW,SYD,1989,8,"1,485",15,79.6,"3,155","4,685,175","5,885,898"
DRW,SYD,1989,9,"1,187",10,78.6,"3,155","3,744,985","4,764,612"
DRW,SYD,1989,10,"1,321",12,73.4,"3,155","4,167,755","5,678,140"
DRW,SYD,1989,11,267,5,31.8,"3,155","842,385","2,649,009"
DRW,SYD,1990,6,491,5,76.7,"3,155","1,549,105","2,019,694"
DRW,SYD,1990,7,649,6,81.9,"3,155","2,047,595","2,500,116"
DRW,SYD,1990,8,115,1,87.1,"3,155","362,825","416,561"
DRW,SYD,1990,9,396,4,83.5,"3,155","1,249,380","1,496,263"
DRW,SYD,1990,10,233,2,95.5,"3,155","735,115","769,754"
DRW,SYD,1990,12,12,1,8.3,"3,155","37,860","456,145"
DRW,SYD,1991,6,714,7,73.8,"3,155","2,252,670","3,052,398"
DRW,SYD,1991,7,955,8,92.7,"3,155","3,013,025","3,250,297"
DRW,SYD,1991,8,866,9,82.2,"3,155","2,732,230","3,323,881"
DRW,SYD,1991,9,752,8,83.6,"3,155","2,372,560","2,837,990"
DRW,SYD,1991,10,659,7,84.9,"3,155","2,079,145","2,448,934"
DRW,SYD,1991,11,444,8,49.6,"3,155","1,400,820","2,824,234"
DRW,SYD,1991,12,753,9,74.7,"3,155","2,375,715","3,180,341"
DRW,SYD,1992,1,474,6,70.5,"3,155","1,495,470","2,121,234"
DRW,SYD,1992,2,238,3,63.0,"3,155","750,890","1,191,889"
DRW,SYD,1992,4,281,3,78.5,"3,155","886,555","1,129,369"
DRW,SYD,1992,6,679,8,75.8,"3,155","2,142,245","2,826,181"
DRW,SYD,1992,7,204,1,99.5,"3,155","643,620","646,854"
DRW,SYD,1992,10,182,2,84.3,"3,155","574,210","681,151"
DRW,SYD,1992,12,633,8,62.9,"3,155","1,997,115","3,175,064"
DRW,SYD,1993,6,505,3,82.5,"3,155","1,593,275","1,931,242"
DRW,SYD,1993,7,905,9,87.0,"3,155","2,855,275","3,281,925"
DRW,SYD,1993,8,422,4,94.2,"3,155","1,331,410","1,413,386"
DRW,SYD,1993,9,353,4,78.8,"3,155","1,113,715","1,413,344"
DRW,SYD,1993,10,413,5,73.8,"3,155","1,303,015","1,765,603"
DRW,SYD,1993,12,0,1,0.0,"3,155",0,#DIV/0!
DRW,SYD,1994,1,0,1,0.0,"3,155",0,#DIV/0!
DRW,SYD,1994,3,725,10,59.7,"3,155","2,287,375","3,831,449"
DRW,SYD,1994,4,"3,201",51,51.6,"3,155","10,099,155","19,572,006"
DRW,SYD,1994,5,"4,167",59,55.9,"3,155","13,146,885","23,518,578"
DRW,SYD,1994,6,"5,564",58,73.5,"3,155","17,554,420","23,883,565"
HBA,MEL,1984,1,"35,293",440,76.1,618,"21,811,074","28,661,070"
HBA,MEL,1984,2,"22,441",321,72.7,618,"13,868,538","19,076,393"
HBA,MEL,1984,3,"23,966",379,66.1,618,"14,810,988","22,406,941"
HBA,MEL,1984,4,"29,858",401,71.8,618,"18,452,244","25,699,504"
HBA,MEL,1984,5,"24,970",385,69.1,618,"15,431,460","22,332,069"
HBA,MEL,1984,6,"21,078",322,67.8,618,"13,026,204","19,212,690"
HBA,MEL,1984,7,"19,511",312,67.2,618,"12,057,798","17,943,152"
HBA,MEL,1984,8,"23,231",331,70.9,618,"14,356,758","20,249,306"
HBA,MEL,1984,9,"28,330",387,69.3,618,"17,507,940","25,263,983"
HBA,MEL,1984,10,"26,895",338,74.5,618,"16,621,110","22,310,215"
HBA,MEL,1984,11,"24,071",321,76.4,618,"14,875,878","19,471,045"
HBA,MEL,1984,12,"26,165",343,73.2,618,"16,169,970","22,090,123"
HBA,MEL,1985,1,"38,398",442,78.6,618,"23,729,964","30,190,794"
HBA,MEL,1985,2,"19,077",320,57.2,618,"11,789,586","20,611,164"
HBA,MEL,1985,3,"22,813",318,68.7,618,"14,098,434","20,521,738"
HBA,MEL,1985,4,"28,840",370,72.6,618,"17,823,120","24,549,752"
HBA,MEL,1985,5,"26,745",363,72.8,618,"16,528,410","22,703,860"
HBA,MEL,1985,6,"24,643",333,72.1,618,"15,229,374","21,122,571"
HBA,MEL,1985,7,"18,404",287,62.3,618,"11,373,672","18,256,295"
HBA,MEL,1985,8,"23,318",347,66.7,618,"14,410,524","21,604,984"
HBA,MEL,1985,9,"26,833",369,70.2,618,"16,582,794","23,622,214"
HBA,MEL,1985,10,"23,861",357,66.5,618,"14,746,098","22,174,583"
HBA,MEL,1985,11,"23,446",372,67.4,618,"14,489,628","21,497,964"
HBA,MEL,1985,12,"27,007",379,71.7,618,"16,690,326","23,278,000"
HBA,MEL,1986,1,"34,541",444,75.1,618,"21,346,338","28,423,885"
HBA,MEL,1986,2,"24,243",288,78.3,618,"14,982,174","19,134,322"
HBA,MEL,1986,3,"26,412",358,68.1,618,"16,322,616","23,968,599"
HBA,MEL,1986,4,"24,241",311,76.6,618,"14,980,938","19,557,360"
HBA,MEL,1986,5,"21,324",300,68.3,618,"13,178,232","19,294,630"
HBA,MEL,1986,6,"18,948",277,66.2,618,"11,709,864","17,688,616"
HBA,MEL,1986,7,"16,054",223,67.5,618,"9,921,372","14,698,329"
HBA,MEL,1986,8,"19,262",268,72.9,618,"11,903,916","16,329,103"
HBA,MEL,1986,9,"23,313",307,71.0,618,"14,407,434","20,292,161"
HBA,MEL,1986,10,"24,719",334,69.8,618,"15,276,342","21,885,877"
HBA,MEL,1986,11,"21,307",294,67.5,618,"13,167,726","19,507,742"
HBA,MEL,1986,12,"26,420",350,69.5,618,"16,327,560","23,492,892"
HBA,MEL,1987,1,"34,798",457,73.5,618,"21,505,164","29,258,727"
HBA,MEL,1987,2,"24,887",353,68.8,618,"15,380,166","22,354,892"
HBA,MEL,1987,3,"24,809",371,66.8,618,"15,331,962","22,952,039"
HBA,MEL,1987,4,"26,105",323,74.7,618,"16,132,890","21,596,908"
HBA,MEL,1987,5,"19,302",236,75.3,618,"11,928,636","15,841,482"
HBA,MEL,1987,6,"17,742",237,69.0,618,"10,964,556","15,890,661"
HBA,MEL,1987,7,"18,958",268,65.4,618,"11,716,044","17,914,440"
HBA,MEL,1987,8,"19,696",278,65.5,618,"12,172,128","18,583,402"
HBA,MEL,1987,9,"23,623",296,73.1,618,"14,599,014","19,971,291"
HBA,MEL,1987,10,"25,132",325,71.4,618,"15,531,576","21,752,908"
HBA,MEL,1987,11,"22,565",288,72.2,618,"13,945,170","19,314,640"
HBA,MEL,1987,12,"27,481",352,71.0,618,"16,983,258","23,920,082"
HBA,MEL,1988,1,"36,719",438,74.4,618,"22,692,342","30,500,460"
HBA,MEL,1988,2,"25,234",335,72.7,618,"15,594,612","21,450,635"
HBA,MEL,1988,3,"27,897",355,73.6,618,"17,240,346","23,424,383"
HBA,MEL,1988,4,"25,432",291,79.0,618,"15,716,976","19,894,906"
HBA,MEL,1988,5,"21,122",251,76.7,618,"13,053,396","17,018,769"
HBA,MEL,1988,6,"21,249",248,77.6,618,"13,131,882","16,922,528"
HBA,MEL,1988,7,"19,014",239,75.4,618,"11,750,652","15,584,419"
HBA,MEL,1988,8,"23,934",275,75.9,618,"14,791,212","19,487,763"
HBA,MEL,1988,9,"26,847",296,77.6,618,"16,591,446","21,380,729"
HBA,MEL,1988,10,"25,554",288,80.6,618,"15,792,372","19,593,514"
HBA,MEL,1988,11,"24,680",273,82.7,618,"15,252,240","18,442,854"
HBA,MEL,1988,12,"30,638",344,81.3,618,"18,934,284","23,289,402"
HBA,MEL,1989,1,"41,485",455,79.5,618,"25,637,730","32,248,717"
HBA,MEL,1989,2,"32,144",363,78.4,618,"19,864,992","25,338,000"
HBA,MEL,1989,3,"37,559",426,77.7,618,"23,211,462","29,873,181"
HBA,MEL,1989,4,"30,915",357,80.1,618,"19,105,470","23,852,022"
HBA,MEL,1989,5,"26,794",342,70.2,618,"16,558,692","23,587,880"
HBA,MEL,1989,6,"27,443",338,71.8,618,"16,959,774","23,620,855"
HBA,MEL,1989,7,"26,076",345,69.2,618,"16,114,968","23,287,526"
HBA,MEL,1989,8,"19,184",286,67.3,618,"11,855,712","17,616,214"
HBA,MEL,1989,9,"12,409",265,84.3,618,"7,668,762","9,096,989"
HBA,MEL,1989,10,"15,473",224,87.9,618,"9,562,314","10,878,628"
HBA,MEL,1989,11,"22,413",346,66.7,618,"13,851,234","20,766,468"
HBA,MEL,1989,12,"32,503",342,67.8,618,"20,086,854","29,626,628"
HBA,MEL,1990,1,"42,595",403,79.7,618,"26,323,710","33,028,494"
HBA,MEL,1990,2,"33,275",349,70.2,618,"20,563,950","29,293,376"
HBA,MEL,1990,3,"37,616",455,64.7,618,"23,246,688","35,929,966"
HBA,MEL,1990,4,"38,547",440,74.4,618,"23,822,046","32,018,879"
HBA,MEL,1990,5,"32,558",435,64.7,618,"20,120,844","31,098,677"
HBA,MEL,1990,6,"30,885",413,64.4,618,"19,086,930","29,638,090"
HBA,MEL,1990,7,"32,109",397,70.6,618,"19,843,362","28,106,745"
HBA,MEL,1990,8,"32,337",396,70.9,618,"19,984,266","28,186,553"
HBA,MEL,1990,9,"39,848",427,77.2,618,"24,626,064","31,899,047"
HBA,MEL,1990,10,"38,395",402,78.7,618,"23,728,110","30,150,076"
HBA,MEL,1990,11,"38,875",466,74.8,618,"24,024,750","32,118,650"
HBA,MEL,1990,12,"42,791",522,73.1,618,"26,444,838","36,176,249"
HBA,MEL,1991,1,"52,725",571,80.5,618,"32,584,050","40,477,081"
HBA,MEL,1991,2,"38,963",525,66.8,618,"24,079,134","36,046,608"
HBA,MEL,1991,3,"42,370",560,68.1,618,"26,184,660","38,450,308"
HBA,MEL,1991,4,"43,962",519,76.0,618,"27,168,516","35,748,047"
HBA,MEL,1991,5,"35,645",508,65.2,618,"22,028,610","33,786,212"
HBA,MEL,1991,6,"40,223",523,68.8,618,"24,857,814","36,130,544"
HBA,MEL,1991,7,"40,127",501,72.3,618,"24,798,486","34,299,427"
HBA,MEL,1991,8,"39,793",493,71.6,618,"24,592,074","34,346,472"
HBA,MEL,1991,9,"47,549",494,84.7,618,"29,385,282","34,693,367"
HBA,MEL,1991,10,"49,246",502,86.8,618,"30,434,028","35,062,244"
HBA,MEL,1991,11,"44,198",483,80.2,618,"27,314,364","34,057,810"
HBA,MEL,1991,12,"50,036",530,82.3,618,"30,922,248","37,572,598"
HBA,MEL,1992,1,"59,052",632,82.4,618,"36,494,136","44,289,000"
HBA,MEL,1992,2,"43,317",461,82.2,618,"26,769,906","32,566,796"
HBA,MEL,1992,3,"43,364",496,77.1,618,"26,798,952","34,758,693"
HBA,MEL,1992,4,"45,617",524,75.5,618,"28,191,306","37,339,478"
HBA,MEL,1992,5,"39,610",498,70.6,618,"24,478,980","34,672,776"
HBA,MEL,1992,6,"37,703",474,71.0,618,"23,300,454","32,817,541"
HBA,MEL,1992,7,"38,225",479,72.2,618,"23,623,050","32,718,906"
HBA,MEL,1992,8,"39,813",480,74.1,618,"24,604,434","33,204,364"
HBA,MEL,1992,9,"45,489",482,83.5,618,"28,112,202","33,667,308"
HBA,MEL,1992,10,"45,604",501,83.2,618,"28,183,272","33,874,125"
HBA,MEL,1992,11,"45,488",515,80.7,618,"28,111,584","34,834,677"
HBA,MEL,1992,12,"51,041",578,80.5,618,"31,543,338","39,184,271"
HBA,MEL,1993,1,"58,415",659,79.1,618,"36,100,470","45,639,027"
HBA,MEL,1993,2,"51,236",651,71.8,618,"31,663,848","44,100,067"
HBA,MEL,1993,3,"50,534",608,77.2,618,"31,230,012","40,453,383"
HBA,MEL,1993,4,"52,461",724,65.8,618,"32,420,898","49,271,881"
HBA,MEL,1993,5,"44,794",719,61.4,618,"27,682,692","45,085,818"
HBA,MEL,1993,6,"42,143",588,69.2,618,"26,044,374","37,636,379"
HBA,MEL,1993,7,"40,927",725,55.4,618,"25,292,886","45,655,029"
HBA,MEL,1993,8,"41,889",607,66.5,618,"25,887,402","38,928,424"
HBA,MEL,1993,9,"50,634",597,79.6,618,"31,291,812","39,311,322"
HBA,MEL,1993,10,"51,221",606,79.7,618,"31,654,578","39,717,162"
HBA,MEL,1993,11,"52,019",603,79.8,618,"32,147,742","40,285,391"
HBA,MEL,1993,12,"56,632",650,79.7,618,"34,998,576","43,912,893"
HBA,MEL,1994,1,"63,794",685,84.8,618,"39,424,692","46,491,382"
HBA,MEL,1994,2,"53,544",559,86.8,618,"33,090,192","38,122,341"
HBA,MEL,1994,3,"59,677",665,82.1,618,"36,880,386","44,921,298"
HBA,MEL,1994,4,"53,393",643,77.3,618,"32,996,874","42,686,771"
HBA,MEL,1994,5,"50,261",649,72.8,618,"31,061,298","42,666,618"
HBA,MEL,1994,6,"45,006",632,68.1,618,"27,813,708","40,842,449"
KGI,PER,1984,1,"3,551",110,51.4,538,"1,910,438","3,716,805"
